id	text	HS	TR	AG
20740	pablo casado propone colgar jamones morcillas salchichones valla melilla evitar musulmanes salten	1	0	1
20742	jajajajajajaja perra tomo merecías	1	1	1
20743	siglo siguiente nota mediodía conoces quería enseñarte clase zorra tomo novia	1	1	1
20744	vecina chupa pija callate boca cantas horrible puta tomo pario	1	1	1
20745	cállate mantenido pueblo hijo puta ver siglo siguiente tomo dan trabajo chiclayo tomo odian cagada	0	0	0
20746	tomo guapísimo hijo puta	0	0	0
20752	europa nota gusta oir llama populismo invasion africana dónde salen asaltos vallas decenas pateras inmigrantes ilegales contínuos fardos haschis	1	0	1
20753	cállate perra jajajaja	1	1	1
20754	austin mahone callate hijo puta lugar edición labores indicación lugar edición quiero oir abraham	0	0	0
20755	tema acoso abuela véase verso poner imágenes coqueteo tomo cara darthes	0	0	0
20756	nota huevo venir tops enseñando gym pinche puta vine entrenar nota saber manera tomo puedo meter	1	1	1
20757	siglo siguiente puede imbéciles jaleando reverte dejar zorra lesbiana siglo siguiente sitio arroba menos asco dar reverte parte personaje dar comer hacen gratis	1	1	0
20758	puta madre llorado porqué encima amaba rama siglo siguiente merecía mundo	0	0	0
20759	i querer for xmas is yoque tomo calles puta vez loquer cállate	0	0	0
20760	mediodía hermana mediodía mando hey fonsi hice bien jaja tomo cara zorra	1	1	1
20761	pendejo don t llamar mediodía gringo you fuckin beaner año encender your fecha that goddamn river don t llamar mediodía gringo you beaner nota mediodía digas beaner mártir puñetero tomo sacaré susto racista culero nota mediodía llames frijolero pinche gringo puñetero	1	0	1
20762	vieja cerota hija gran puta callate maldita perra	1	1	1
20763	cállate puta	1	1	1
20764	nueva generación indocumentados	0	0	0
20765	injusta guarra desclasificacion siglo siguiente preferia menos abusado	0	0	0
20766	jajajajaja callate zorra vieja jajaja aprobé demasiado jajajaja	1	1	1
20767	tomo pajera perra mierda único saces hacer abrir piernas putas abres siglo siguiente nota saves ser madre cojuda	1	1	1
20768	dijo mucha mierda hablas acaba comemela llegue mediodía mama	0	0	0
20769	jajajajajaja siglo siguiente tomo perra siempre cabron	1	1	1
20770	rico zacahuilt güera centímetros cúbicos cédula ciudadanía 🤤	0	0	0
20771	mirá tomo nota sepas apreciar nota tomo dar puto derecho insultarle ok así cállate puta boca mejor persona imbécil	0	0	0
20772	cantidad suficiente cantidades suficientes mediodía novia puta leche vecinos streamers cantidad suficiente cantidades suficientes porno	0	0	0
20773	chabon diciendo carl merecía morir bloqueado hijo puta	0	0	0
20774	veces papeles delante discursos llegan mejor 0 0 discurso doctor cavadas inspirador realista enhorabuena coincido reivindicación    mediocridad	0	0	0
20775	opinión impopular después años viviendo españa siendo sucio sudaka llegado conclusión doblaje español nota envidiarle arroba doblaje latino don t @	1	0	1
20776	miles españoles licenciados siglo siguiente ido siglo siguiente quedado siglo siguiente dedican servir cafés extranjeros nota 0 página arroba único negro parece nota quiere dedicarse robar vender droga violar vivir paguitas titular toda página imbécil	1	0	1
20777	pobres primero demagogia tomo dejes engañar	0	0	0
20778	ven ami md tomo enseñaré placer puta	1	1	1
20779	ejemplo perfecto cómo nota diseñar cuestionario mediodía guardo xa alumnos	0	0	0
20780	mas odio así tomo aunque intentes ignorarlo hija fruta tomo metiste bebé ahora jodete perra deja tomo hipocresía	0	0	0
20781	cállate gorda hija puta veces tomo véase verso entrar iglesia arroba santa fe nota haberte mandado concha tomo madre chupa pija represores chaqueños	1	1	1
20782	siglo siguiente lenguaje siglo siguiente acoso siglo siguiente lío faldas	0	0	0
20783	dani nota alcancé escuchar tomo revisado emiratos arabes estrictos queremos viajar allá mediodía gustaría saber	0	0	0
20784	tomo 0’ zorra 0’	1	1	0
20785	tomo perra perras perra inmunda hedionda malparida puerca ladrona sucia asesina pecuecua	1	1	1
20786	pasado décadas llamando guarra maribel verdú enseñar cacho victoria abril tampoco vamos pedirle peras arroba olmo	0	0	0
20787	trueno voces mierda hacen — chaval callate puta vez	0	0	0
20788	dios mio viendo personas mexicanas chilenas peruanas rusas árabes gringas principalmente chinos japoneses alguno tailandeses votando parar siglo siguiente descontrolado #	0	0	0
20789	ando bien porte debido portes debidos mediodía razita mediodía vieja bailando puta enseñando nalgas	1	1	1
20790	tomo mediodía puta mediodía putisima favorita	1	1	1
20791	siglo siguiente devolvemos ceuta melilla así dejan saltar valla	0	0	0
20792	provocación hijo puta	0	0	0
20793	arabes afrique	0	0	0
20795	pinche perra asesina niños guarderia abc vete tomo orden delincuente corrupta ratera asesina mierda chorrillo mierda llamada calderrata delincuentes quevte rodean solo caca tomo asqueroso	1	1	1
20796	aprovechando aniversario vendrán acusaciones violacion acoso veamos correo electrónico 🤔	0	0	0
20797	callate perra malparida v bueno bien nota	1	1	1
20798	igual lei decian perra laurita ipocrita nota siglo siguiente merecia bailando cornuda muchas cosas feas lei cosas fans lau horrible	0	0	0
20799	tan tan feliz mediodía amiga pochaa sos hija perra nota tomo mueras nunca merecess bueno tomo pasaaaaaaaa	0	0	0
20801	cállate vieron comisión dormía dormis vas aceptar nota hijo puta primer aviso	0	0	0
20802	busca diccionario siguiente después guapa exacto guarra	1	1	1
20804	callate hijo puta chorro corrupto uds empezaron violencia comisión siempre	0	0	0
20805	véase mira puta mujer señora	0	0	0
20806	merecéis puta boca salvame	0	0	0
20807	hijo tomo puta madre pesado callate	0	0	0
20808	nota visto todavía puta	1	0	0
20809	temazo arabe ecko ahre	0	0	0
20810	calláte fascista catalán mierda escoria humana deshecho tienta rata cloaca deja tomo madre paz pobre	0	0	0
20811	cantidad suficiente cantidades suficientes atropellarme tipo inmigrante mientras cruzaba calle luz verde indiqué luz verde mediodía hizo señal comisión queriendo decir mediodía importa perro mismo lugar tomar foto patente vehículo siglo siguiente fugó mierda	0	0	0
20812	ser legal compartir cara hijos puta nota encima tener miedo enseñarla	0	0	0
20815	mismo problema inmigración nota políticas gobierno pedro tampoco mejora situación económica decisiones 0 días 0 supuesto cambio época política española	0	0	0
20816	arroba orden enemigo mujer mujer vieja bajo zorra mediodía again deberíamos respetarnos	0	0	0
20817	supermercados argentina burla afrenta mas sudaca q siglo siguiente público calidad productos ofensiva precios basura comisión cachetear gente entrenamiento venezuela pos macri hablo súper peronia consideran top	1	0	1
20818	nota año pinche hijo puta mejor callate retira comentarios pendejo	0	0	0
20820	entonces tomo molesta oir verdiblancos hijos puta novia sevillista putada dichas ambas cosas jugadores profesionales después ganar derbi	0	0	0
20821	ultras groguicidas bula impunidad total ir caza golpista indepe catalufo separata patria viva franco viva letizio	0	0	0
20822	nota tomo pierdas hoy 0 0pm programa artista invitado güero robles teleritmo sonando recio	0	0	0
20823	retweeted carlos peñaloza indocumentado punto entrar coma siglo siguiente alzaron izarra mary pili ademas 0 hijastros acusados eeuu lavar 0 millones debe ser dinero	0	0	0
20825	toda puta véase mira tetas tendencia siglo siguiente buscan excusa enseñarlas mejor coño tanta tonteria	1	0	0
20826	siglo siguiente reportado presencia anuncios panfletos flyers localidades zona metropolitana omaha racismo inmigrante	0	0	0
20827	tomo mejor cerdo hijo puta decepción podemos	0	0	0
20828	asco dar tomo puta madre tomo mongolico comisión messi tomo madre trabaja puta chupa braguetas culé asqueroso tomo gusta chupar culos asco das ves fácil insultar meló	0	0	0
20829	siempre prietas siglo siguiente pintaran güeras aspecto arroba mediodía now	0	0	0
20830	callate hija puta gorda falopera	1	1	1
20831	asaltantes vallado ceuta entrenados «paramilitarmente» 0 0 subsaharianos siglo siguiente encuentran alrededores melilla intentar entrar violentamente españa	0	0	0
20832	periodistas árabes afirman israel utiliza fuerzas naturaleza guerra islam señores naturaleza nota existe accion di s mudo segundo asegundo	0	0	0
20834	bueno sigues siendo escoria nota mereces mediodía tiempo	0	0	0
20836	sos persona linda siempre mereces mejor hoy vemos perra extraño ahre ñ	0	0	0
20838	vox refugiados jóvenes siglo siguiente marchar forzosamente españa trabajar vuelto primeros	0	0	0
20839	brancatelli sos hijo mil puta cállate boca siglo siguiente tomo nota peroncho	0	0	0
20840	cállate virgen chuggeaste comisión perra	1	1	1
20841	nombre pueblo venezolano manuel bartual callate puta boca imbecil	0	0	0
20842	correo electrónico mujer alta zorra	1	1	1
20843	jajaja respondes nota tweets callate marico serio nota nota puta hablas	0	0	0
20844	manos tomo culo recorrido mediodía polla dentro despacio entrando saliendo venas siglo siguiente	0	0	0
20845	cobertura sanitaria 0 0 papeles costará españoles 0 0 millones euros	1	0	1
20846	mediodía poder porte pagado portes pagados mediodía acaba enseñar película perra estresada mediodía dijo	1	1	1
20847	retrasado callate puta boca asqueroso encima puto arbitro nota pita penalti legal	0	0	0
20848	nota comisión empezar conversación cojones dices listo cállate nota nota puta idea	0	0	0
20849	"querida mamá vísceras apestan odio tomo pelo debes ser árabe nariz enorme árabes nota inteligencia nota entiendes mediodía personalidad nota personalidad taimado solapado artero inútil anónimo cantidad suficiente cantidades suficientes gusano 0 0 0
0 cállate perra 0 0 0
0 nota correo electrónico cobré 0 lucas siglo siguiente pone soberbio arrogante mucha plata bolsillos 0 0 0
0 comemela mientras tomo meto dedos 0 0 0
0 dije alba bajini parece polla atravesada garganta comentario desafortunado mediodía llevé hostia siglo siguiente parte dio risa floja después 0 0 0
0 árabes tramposos tambalea fecha catar mundial 0 sabotaje 0 0 0
0 poquito puta mediodía opinión pechotes ver dejara provocar sabes encima nota nota culo xd 0 0 0
0 problema realidad inmigrantes llegan masivamente presos siglo siguiente acercan etarras orden casa cárcel independentismo 0 0 0
0 vecinos escuchando música arroba palo pasaron árabe do i wanna know literal mediodía two moods 0 0 0
0 tomo puta pri pinche mierda mal parida 0 0 0
0 marías nota escribes tan bien comisión poder permitirte ser tan subnormal cállate rato hostia puta beso feliz navidad 0 0 0
0 tomo mereces siglo siguiente tomo queme milanesa malo mundo puta temporada mediodía faltaba u n s l arroba 0 0 0
0 andate nadie tomo quiere perra mamá siglo siguiente jajajajajjajajajajajajajaj mujer mejor 0 0 0
0 cállate perra sucia 0 0 0
0 árabes dementes 0 0 0
0 vuelto hacer compilado videitos todas cosas digo mediodía perra véase verso provocar multiples acv van morir goma puta madre 0 0 0
0 varselona espana nutrido grupo negros africanos emigrantes indocumentados gorpiaron salbajemente cubanoamericano defendia turista siendo martratada emigrantes quiere presidente sosialista espanol 0 0 0
0 llevan razón nota ningún motivo alerta terrorismo migrantes inmigrantes comisión quieran llamarlos españa religión amor educados cívicos puestos quitaría armas daría flores piruletas defenderos 0 0 0
0 ahhh claro captas nota malditos palos tomo tiro andas boludean tomo pego hace alguien 0 0 0
0 pendeja mediodía trabando cabeza callate puta madre 0 0 0
0 hola ser vivo hoy compartimos deriva arte derechos humanos refugiados documental"	0	0	0
20874	callate pajera chupa pija siglo siguiente tomo encantan tomo maltraten perra	1	1	1
20875	aumentan 0 0 entradas irregulares inmigrantes melilla año	0	0	0
20876	mujeres deben formar parte gobierno nota comisión carmelita salinas elba ester demás escoria	0	0	0
20877	calidad moral tomo criticar mundo siglo siguiente juega basura tomo basura hijo perra	0	0	0
20878	pena gente tan hija puta capaz abandonar perro plena calle tiro cabeza mereceis	0	0	0
20879	encabezado sergio sarmiento encender twitter faltas comisión violación acoso d… ver	0	0	0
20880	vale acoso pobre hitler nota siglo siguiente merecía siglo siguiente ideología joder	0	0	0
20881	callate hijo puta pendejo lugar edición labores indicación lugar edición duas copas mundo vergüenza latino america	0	0	0
20882	nueva prueba nota refugiados nota asilados inmigrantes económicos comisión películas sacamos muchis violentos delincuentes violadores siglo siguiente dinero pagar mafias nota recibir ayuda	1	0	1
20883	nota dejamos tonterías vez declaramos puta guerra vez todas bombardeados cat arroba tomar culo joder parece gustaría ambos bandos ehh	0	0	0
20884	cállate pendejo mierda mentiroso hijo gran puta culero cobarde puto hijo tomo repinche madre	0	0	0
20885	cállate puta barata	1	1	1
20886	callate puta jojos vuelveeeen	1	1	1
20887	mira mónica cállate puta boca qur nota siglo siguiente culpa pongan tal tal canción	0	0	0
20888	asco mediodía dar mediodía familia lugar edición labores indicación lugar edición comentarios cuñados comentarios racistas mencionar políticos robado ningún inmigrante	0	0	0
20889	marrana asquerosa mala puta malparida nota mereces haber nacido mal follada tomo siglo siguiente nota tomo entereas vives carvernas nota sabes nota conoces nota vives tí vives vivir tomo mismo pobre	1	1	1
20890	serio seokjin nota rostros mas guapos mediodía quieren ver cara estúpida merecia puesto número hijos puta	0	0	0
20891	callate hijo puta ponte jugar	0	0	0
20892	países comparten llaman religión pesar ser sistema político asesino pederasta buen viaje catar emiratos árabes españa nota	1	0	1
20893	ven perra siempre criticando mujeres viven competencia comedia ridículas	1	0	1
20894	llamar guapa mujer micromachismo querer azotar mujer sangrar llamar puta arrimadas satira	0	0	0
20895	haces calle capítulo centavo mogolica pili — puta tomi callate	1	1	1
20896	después 0 años logré deshacerme puntas güeras cortándome cabello 0 0 veces ahora creen pues obvio pelona mediodía quiero volver pintar así mujeres	0	0	0
20897	arroba callate mejor perra véase verso decir afuera twitter	1	1	1
20898	cállate perra	1	1	1
20899	mediodía cuñado quiso tomar par bueno aca hablado árabe jajajaja	0	0	0
20900	callate puta vamos hacer mediodía aburro	1	1	1
20901	fallecen 0 inmigrantes italia tras accidente camión agrícola vía	0	0	0
20902	0 mediodía perra nota mediodía vuelto quedar callada comisión personas basta guarden éste maldito tweet	0	0	0
20903	infaltable oxigenada aspiracional pobre patética copia sudaka hacen gringos irá hacer farándula edil gringos siglo siguiente ocurra comer caca	1	0	1
20904	serio siglo siguiente comerias siglo siguiente tomo dicen tomo comemela — hombre pues medio calle vamos obvio jajajajdjaj	0	0	0
20905	mediodía novia puta	1	1	1
20906	callate tomo extraño perra	1	1	1
20907	cómo reciben diálisis inmigrantes indocumentados ee uu cnn daniel esgardo rangel barón	0	0	0
20908	nota hace mas confirmar inmigracion nota véase verso ser productiva véase verso costar pastizal gente preparacion alguna experiencia violaciones masacres	1	0	1
20909	hijo puta quiso estirar pase arroba arquero último momento merecía ser gol maten	0	0	0
20910	puta hombres callate	0	0	0
20911	arroba cállate hija toda tomo puta madre aparte puta arguendera	1	1	1
20912	ministra falta sobra trabajo migraciones diga véase verso n casado rivera tendencias racistas xenófobas besos visitar ceuta comisión siglo siguiente digo sánchez iglesias besos nota tener inmigrantes dentro valla moncloa navata	0	0	0
20913	puta mierda luego hablan democracia tonterías siglo siguiente montan bien prohibido mientras españoles jubilados muriéndose hambre	0	0	0
20914	marico único merecía puta mediodía paso tesis 0 webon mediodía mismo lugar raspar lugar edición labores indicación lugar edición elio metió moneda nacional mediodía tesis nota mala lugar edición labores indicación lugar edición esperando tesis hacerme sufrir hice sufrir	1	1	1
20915	podían poner taxis bloqueando paso valla ceuta	0	0	0
20916	toni albà exhibirse desnudo frente menores llamar mala puta inés arrimadas enseñará enfermo hijos	0	0	0
20917	tomo mujer linda verla lugar edición labores indicación lugar edición ojo puta madre jajajajajajajjajaj	0	0	0
20919	inmigrante pablo casado quiere españa historia	0	0	0
20920	van dos veces mediodía llegan notis youtube ningúna mediodía hijo pueden dejar provocarme moneda nacional infarto puta madre	0	0	0
20921	lamentables provocaciones és concha tomo madre hijo puta	0	0	0
20923	cantidad suficiente cantidades suficientes centenar inmigrantes alojados cargo contribuyente hostales zaragoza antiguo saturación centros acogida	0	0	0
20924	nota entiendo nunca mediodía puedo quedar callada mediodía dicen puta madre siempre insultar	0	0	0
20925	hacelo reverendo hijo puta nota mereces ser radical nota herencia	0	0	0
20926	buque lleva cinco días deriva 0 inmigrantes rescatados esperando sánchez castejon quiera dar golpe efecto campaña marketing montada sánchez seres humanos deja marketing actua tardando demasiado	0	0	0
20927	visto usar escarceos amorosos referirse intentos violacion acoso penoso	0	0	0
20929	tomo indocumentado	0	0	0
20930	coalición árabe niega haber atacado arroba hudeida asegura ataque mercado hospital dejó ayer 0 muertos perpetrado rebeldes hutíes proyectiles mortero	0	0	0
20931	mientras manteros atacan turistas reyertas raval ada colau visitado pueblo italiano riace repoblado dando casas inmigrantes refugiados ejemplo acogida integración lucha xenofobia pues siglo siguiente quede allí indefinidamente	1	0	0
20932	gorda chaconda tomo mediodía polla mujer perfecta quiero ver cuerpo dar bbw mueverse sobra	1	1	1
20934	tomo escoria país maldito ladrón vete s tomo país nota lleves dinero hecho mediodía país causa corrupt	0	0	0
20936	difundamos movimiento semen rt ayuda	0	0	0
20937	cállate perra siglo siguiente ahorita tomo tomaste ultra	1	1	1
20938	cabron zorra dependiendo siglo siguiente sabía nota situación hombre	1	1	1
20939	callate puta	1	1	1
20941	estan haciendo dos enseñado polla cara mediodía deje así	0	0	0
20944	siglo siguiente país árabe desconozco nota mediodía importa pena muerte acuerdo ejecuten según extrañas repugnantes leyes favor salven niño nota culpa inocente merece oportunidades dónde coño onu unicef unesco siglo siguiente farsa	1	0	1
20945	cállate hocico perra básica tomo gfa ciertas personas conocemos jeje puse cosas mediodía pasado ahora finalmente mediodía hecho pensar así mejor véase verso joder tomo minion fav ok antemano grax	1	1	1
20947	cállate perra	1	1	1
20948	callate puta besos menos custodia	1	1	1
20949	tomo mereces mediodía nota mediodía dejas dormir zorra	1	1	1
20950	comisión mediodía caga mediodía digan tomo recomiendo pelicula mediodía empiecen contar siglo siguiente tomo pregunto adelante siglo siguiente nota callate puta boca	0	0	0
20954	siglo siguiente puta siglo siguiente mij@ cállate boca vive deja vivir arroba final qk nota ninguno habla mierda	0	0	0
20955	eta nota mismo albert cómo haremos asustar paletos venezuela nota siglo siguiente traga nota imbécil mediodía año lila pablo negratas moros vienen millones quitarnos pan joderrrr	1	0	1
20956	nota quería empezar año puteando véase verso tomo mereces unas chuchas tonto sapo ctm rata perra culia	1	1	1
20957	buena descripción aunque siglo siguiente tomo olvidado decir puta moralina enseñarte educarte siglo siguiente puta moralina cojones serie milenial	0	0	0
20958	agrega puta zorra tomo uso comisión tomo mereces tomo mas puta	1	1	1
20959	traficantes inmigrantes proactiva abrir mediodía dando vueltas cerdeña túnez 0 inmigrantes malta italia nota dan permiso desembarcar vez quiere venir españa desembarque túnez libia egipto europa llena sobran mayoría	1	0	0
20960	mediodía gustado vídeo tanta inmigracion hacia chile	0	0	0
20961	mereces orden hija mil puta ojalá nunca vuelvas arroba ver arroba tús hijas basura	0	0	0
20962	cosilla siglo siguiente mediodía viene mente señor vez pasar vacaciones mojácar nota siglo siguiente véase verso valla melilla parar avalanchas subsaharianos saltan usted dar trabajo alojamiento subvenciones	0	0	0
20963	racismo tres garcía anduvieran detrás güera siglo siguiente quedara güero 0	1	0	0
20964	tomo puta rubia gilipollas dicen callate nota venga venga venga	1	1	1
20965	sanidad abierta mundo cobrando paro pocos requisitos siglo siguiente inmigrante mediodía venia cabeza menudo chollo	1	0	0
20966	sabes mujeres van vestidas blanco día boda hacer juego microondas nevera lavadora	1	0	0
20967	polla leer siempre noticias alguien diciendo nota hombres así tío vez defender tomo puto orgullo herido generalizarte capaz normalizar lucha apoya haz así nota normal	0	0	0
20968	horrible nadie nota tomo obliga violar arroba refugiados aquarius obligaron violar menores animales meses vía	0	0	0
20969	mega arabe remix rompe toda amigo zarpado	0	0	0
20970	aquí judíos árabes escriben derecha izquierda	0	0	0
20971	siglo siguiente tomo primera poner peros tomo digo salir perra	1	1	1
20972	invito hacer ejercicio registro fotográfico cuántas siglo siguiente llamen güero favoritas suadero san miguel chapultepec	0	0	0
20973	callate amas perra celos	1	1	1
20974	tomo dando cantidad suficiente cantidades suficientes tomo mejores nota dejas poner pegas cállate vez puta boca primer aviso — tocando moral tantos impedimentos siglo siguiente notaba perfectamente nozomu acababa cabreándose nota daba pre	0	0	0
20975	cómo distinguir separar claramente violación acoso aquello nota	0	0	0
20976	callate puta mierda dijiste mediodía tonta olor culo cara culo culo pies culo cara concha culo olor culo tomo llama tomo mamá culo sabes culo	1	1	1
20977	chamo caigüire abajo barrio pepitonas triunfando emiratos árabes nota dejado apoyar arroba talento niños juegan fútbol cumaná hablemos bueno	0	0	0
20978	todas primitas enseñaron decir tia mediodía prima puta madre prima	0	0	0
20979	callate zorra bueno ahora siglo siguiente mediodía vuelto dormir	1	1	1
20980	debió hacerlo hace años territorio nacional extranjeros indocumentados jodiendo	1	0	1
20982	tomo hombre pocas palabras callate hijo puta mediodía servido	0	0	0
20983	eliminar cáncer superior manta subsahariano 0 medidas oro 0 detener sindicatos delincuentes encima van ahí comisión interlocutores 0 repatriaciones masivas áfrica 0 cierre repatriaciones masivas chinos proveedores	1	0	1
20984	mujer zorra sabe comisión hacer cagar tipo mas siglo siguiente tipo enamorado boludo correo electrónico compra dar gustos termina cagado lugar edición labores indicación lugar edición quiero recuperar mediodía hijo mina llevo mediodía deja verlo	1	0	1
20985	imbécil dice ahora payaso zarigueña gema infidelidades kiko rivera eh escoria	0	0	0
20987	dices cerda nota puedo oirte mediodía polla tomo garganta ja ja ja ja ja	1	1	1
20988	cállate ok siglo siguiente aman déjalos véase mira lugar edición labores indicación lugar edición perra	1	1	1
20989	tomo cállate hija perra	1	1	1
20991	dos moromierdas matado adrien r i p	1	0	0
20992	guarra persona nota siglo siguiente lava nota mujer libre enseñar quiera comisión quiera	0	0	0
20993	derecha marcado siglo siguiente línea disputa discurso medios hoy gran responsabilidad cómo contamos situación inmigrantes llegados año españa lugar edición labores indicación lugar edición llenarían cuarto estadio santiago bernabeu	0	0	0
20994	tomo mereces mejor nota véase mira pinche puta	1	1	1
20995	ahora mirad actuación raoul decidme mediodía puta cara merecía quedarse frente cepeda decídmelo	0	0	0
20996	nathan drake buen polvo tomo puta paja dicho escupió cerca pies em ceño fruncido ojalá avaricia acabe contigo rafe dicho dio espalda haciendo amago irse	0	0	0
20997	jajajajajaja perra cállate resolución 0 poner atención	1	1	1
20998	mujeres pendejas aquí francia cantidad suficiente cantidades suficientes ligue acoso sexual saludos	1	0	1
20999	nota podés ser tan forro tan hijo puta dios tomo dé mucha enfermedad tipo mereces orden mundo	0	0	0
21000	mujer 0 tetas nota 0 ombligo	1	0	0
21001	exigir tomo arrastrado arroba regimen escoria basura politica engatusador	0	0	0
21002	nota siglo siguiente ventaja veis dejar entrar subsaharianos maravilloso país vienen quitarnos trabajo traen olas calor	1	0	1
21003	macho aquí tomo llaman guarra enseñar orejas	0	0	0
21004	siglo siguiente venden ja tomo puta política mayor madame vergüenza ajena das pobres hijos aprendido tomo cinismo	1	1	1
21005	busca nota inversión emiratos árabes	0	0	0
21006	cállate puta	1	1	1
21007	siglo siguiente parece mujer cientifico arroba cientifico pasan cosas cabeza mujer pasan cabezas cantidad suficiente cantidades suficientes	1	0	0
21008	polla 0 calle capítulo centavo tomo hace falta ocupada nota decir tonterias	1	1	1
21009	callate puta cerda xao odio puta chuky	1	1	1
21010	si acoso asesinato resistirse violación grande población femenina masculina mujeres siglo siguiente mata simple hecho aún existen enfermos lugar edición labores indicación lugar edición	0	0	0
21011	tomo pidió tomo puta opinión cállate alv mediodía dan opinión nota pedí	0	0	0
21012	mediodía marcado gazpacho gitano sevillano siglo siguiente bebé vaso subsahariano siglo siguiente vuelve siglo siguiente tierra siglo siguiente pone trabajar levanta lugar edición labores indicación lugar edición país	0	0	0
21013	tomo mucha indirecta tomo vuelto decir cosa tomo nunca tomo van coger serio puta puta nadie respeta nota esperes tomo nota das metete alguien igual tomo deja demás quietos	1	1	1
21014	fav siglo siguiente tomo vienes dormir conmigo tomo pego patada cara arroba despertarnos mañana	0	0	0
21016	mamá nota tomo quiera decir puta siglo siguiente tomo bien putaputaputaputaputaputaaa	1	1	1
21017	definitivamente tomo grandísimo hijo puta coño tomo madre siglo siguiente escenario negro tomo blanco siempre juzgando dividir llevar contraria tomo propongo deja tomo coja burro ojos azules	0	0	0
21018	justamente violadores escoria hombres forma baja véase mira animal	0	0	0
21019	callate mentiroso hijo mil puta	0	0	0
21020	encima cachondeo lugar unirse países cansando tanta inmigración ilegal luchar soros mafias maneja	0	0	0
21021	tomo culpable desgracia quieres lavarte tomo cara maldita perra háblale arroba mundo gran fraude nación imagen vale mil palabras	1	1	1
21022	tomo callate estupida insulto mediodía dar gana roba maridos tomo maldita zorra	1	1	1
21023	puta pendeja zorra mediodía cagas imbecil deja putear pinche golfa	1	1	1
21024	adán canta novia sevillista puta enhorabuena victoria prima podrías usarla tomo enseñen valores respeto comprarte algún libro autoayuda semejante idiotez	0	0	0
21025	existencia internet motivado imbéciles extender siglo siguiente acoso nota tan simple comisión «apagar computadora»	0	0	0
21026	siglo siguiente novia puta	1	1	1
21027	callate zorra orto wilde dame bola	1	1	1
21028	nota idéntica siglo siguiente parece gana mejor siglo siguiente parece aunque tomo rival escoria siglo siguiente tomo mas escoria pierdes	0	0	0
21029	callate hijo puta vuelto tomo diste cuenta hace 0 meses máximo	0	0	0
21030	mediodía novia demasiado hermosa puta véase mira nojoda culo	0	0	0
21031	temas filosofía nota tenenos nota puta alicia ahí enseñarnos	0	0	0
21032	ains nota queda buen machismo comisión	0	0	0
21033	semen movimiento machista internacional únete	0	0	0
21035	nota vuelto correa perra tomo traten comisión mereces	1	1	1
21036	get repost comisión inmigrante amp viniendo familia inmigrantes siento responsabilidad alzar mediodía vuelto miles personas nota pueden hacerlo…	0	0	0
21037	mujers fingen hacen amor siglo siguiente creen importa	1	0	0
21038	racismo tomo pregunten prieto siglo siguiente tomo mamá güera	0	0	0
21039	mediodía estresa ser tan hija puta ver viejo mierda cállate quiero dormir	0	0	0
21040	cojer mediodía novia mejor existe alta perra encima	1	1	1
21041	trump arremete mujeres acusan acoso sexual asegura denuncias 0 mujeres historias inventadas	0	0	0
21042	mueren 0 inmigrantes italia accidente camión trabajadores agrícolas	0	0	0
21043	dije mediodía mamá extrañaba pibito mediodía tiró pelos jajajajajajajjaja enseñandome comisión viejos tiempos perra	0	0	0
21045	critican llegada inmigrantes crean quitan trabajo dan demasiadas ayudas demás siglo siguiente miren programa hoy arroba partir 0 siglo siguiente queden dicho vienen hacer trabajo españoles nota quieren	0	0	0
21046	colmo soplan puras estupideses shhiii cállate haste tonto nooo ganar nota digas puta cagaste	0	0	0
21047	querido amig@ godinez hoy siglo siguiente vale tomo café lleve piquete vodka chingale tomo mereces —ningún jefe siglo siguiente perra véase mira	0	0	0
21048	siempre siempre	0	0	0
21049	vuelto callate zorra jajaja	1	1	1
21051	cállate deja decir puta	0	0	0
21052	así periodismo dais asco mereceis llamen profesionales golfa perra último testimonio pone arroba padre diana disparadero vía	0	0	0
21053	inmigración ilegal melilla ofrece datos preocupantes 0 0	0	0	0
21054	reggaeton árabe anuncios youtube nota juega carro	0	0	0
21055		0	0	0
21056	hierba mala nunca muere dicen pedazo imbecil ojala cerraran canal logan jake paul español escoria	0	0	0
21057	matan gente sindrome abajo nota pueden ejecutar decenas árabes	1	0	1
21058	nota tomo pego pegatina cara nota	0	0	0
21059	siglo siguiente leo vez victoria donda siglo siguiente merecía repriman puta salgo tiros	0	0	0
21060	tomo puta madre nota tomo queria ofender tomo mereces	0	0	0
21061	callate hijo puta sos primero justificar promover mierda	0	0	0
21062	0 minutos gloria asociación gracias 0 ediciones ofrecieron amplia cobertura inmigrante salto interpuesta besos asociación fantasma conexiones	0	0	0
21063	gobierno reforzado sistema nacional protección internacional acogida arroba aprobar oferta empleo público extraordinaria adicional 0 plazas destinadas mejorar atención solicitantes beneficiarios protección	0	0	0
21064	pura locura arabes	0	0	0
21065	partirse polla siglo siguiente ahora pongo todas mujeres basura	1	0	1
21067	cállate puta perra después quieres nosea mamón contigo puta perra deja creerte gringa siglo siguiente naciste cdmx deseguro	1	1	1
21068	inmigrantes ilegales deportarlos siglo siguiente país origen gobierno creará mando único policial combatir inmigración ilegal vía	1	0	1
21069	siglo siguiente tomo amigos celebra comportamiento hombres cómplice acoso sexual	0	0	0
21070	siglo siguiente padre nota acusado intento violación acoso sexual agresiones sexuales mujeres denuncian 0	0	0	0
